49,699,0,1289192400
53,1501,7,1289192400
53,536,7,1289192400
50,538,3,1289192400
537,49,7,1289365200
537,538,4,1289365200
538,537,4,1289365200
537,580,8,1289365200
537,536,7,1289365200
531,544,0,1289451600
536,49,7,1289538000
536,538,6,1289538000
536,50,6,1289538000
536,537,7,1289538000
536,580,0,1289538000
67,21,0,1289624400
21,67,0,1289624400
538,21,4,1289710800
50,21,1,1289710800
21,50,4,1289710800
531,53,1,1289797200
53,531,1,1289797200
531,265,0,1289797200
568,53,1,1290056400
53,568,1,1290056400
581,21,1,1290142800
21,581,0,1290142800
606,50,0,1290229200
53,49,7,1290488400
606,49,0,1290661200
49,606,0,1290661200
50,149,4,1290747600
149,50,2,1290747600
49,531,8,1290920400
1,50,1,1291006800
581,49,2,1291006800
49,53,2,1291006800
49,581,1,1291006800
1,49,0,1291093200
2024,96,0,1291093200
96,2024,0,1291093200
531,49,8,1291179600
580,49,2,1291266000
149,568,1,1291352400
2625,2024,0,1291438800
2024,2625,0,1291438800
534,149,2,1291525200
2625,534,0,1291525200
534,2625,0,1291525200
534,2149,0,1291525200
544,531,0,1291611600
544,530,0,1291611600
53,149,0,1291698000
149,53,0,1291698000
2149,534,1,1292043600
2666,568,0,1292043600
652,568,0,1292043600
568,2666,0,1292043600
568,652,0,1292043600
96,535,1,1292130000
535,96,1,1292130000
96,537,1,1292216400
537,96,1,1292216400
96,149,3,1292302800
149,96,2,1292302800
568,149,1,1292648400
21,541,4,1292734800
537,534,1,1292734800
534,537,1,1292734800
677,21,2,1292821200
21,677,1,1292821200
677,538,1,1292821200
144,49,1,1292907600
49,144,1,1292907600
537,149,4,1293166800
75,1,1,1293426000
1,151,0,1293426000
1,75,0,1293426000
265,149,0,1293426000
149,265,1,1293426000
75,534,1,1293426000
534,75,1,1293426000
21,1000,3,1293512400
535,599,0,1293512400
602,149,0,1293598800
149,530,4,1293598800
149,602,0,1293598800
603,579,0,1293598800
606,544,0,1293598800
544,606,0,1293598800
677,577,3,1293598800
672,49,0,1293685200
49,672,0,1293685200
672,543,0,1293771600
535,543,0,1293771600
543,672,0,1293771600
543,535,0,1293771600
541,21,1,1293771600
579,603,0,1293858000
75,544,0,1293858000
544,75,0,1293858000
603,49,1,1294030800
49,603,1,1294030800
535,21,0,1294030800
21,535,0,1294030800
579,686,0,1294117200
75,265,2,1294117200
265,75,2,1294117200
2198,535,0,1294203600
51,535,0,1294203600
535,2198,0,1294203600
535,51,0,1294203600
701,75,0,1294203600
75,701,0,1294203600
151,1,0,1294549200
151,535,0,1294549200
535,151,0,1294549200
151,380,0,1294549200
380,151,2,1294549200
531,534,0,1294635600
534,531,2,1294635600
151,154,0,1294722000
154,151,2,1294808400
916,149,2,1294894800
3297,699,1,1294894800
699,3297,1,1294894800
3448,75,0,1294894800
75,3448,3,1294894800
151,699,0,1294981200
699,151,0,1294981200
671,49,0,1295154000
49,671,0,1295154000
578,671,0,1295154000
578,543,1,1295326800
534,21,0,1295413200
