0,0
1,20
2,3
3,1
4,0
5,0
6,2
7,3
8,20
9,1
10,1
11,19
12,0
13,14
14,12
15,6
16,0
17,0
18,5
19,0
20,20
21,20
22,9
23,1
24,0
25,2
26,2
27,2
28,0
29,1
30,20
31,0
32,0
33,5
34,0
35,1
36,0
37,20
38,20
39,14
40,4
41,1
42,9
43,20
44,3
45,20
46,20
47,0
48,11
49,20
50,15
51,19
52,0
53,20
54,0
55,12
56,0
57,1
58,3
59,1
60,2
61,4
62,5
63,1
64,0
65,1
66,0
67,4
68,7
69,3
70,20
71,1
72,20
73,0
74,7
75,2
76,0
77,0
78,0
79,20
80,18
81,1
82,9
83,14
84,5
85,1
86,0
87,1
88,2
89,3
90,0
91,0
92,5
93,0
94,5
95,1
96,13
97,8
98,1
99,1
100,2
101,1
102,4
103,0
104,1
105,2
106,1
107,1
108,1
109,8
110,0
111,0
112,0
113,5
114,0
115,18
116,0
117,13
118,0
119,1
120,2
121,5
122,0
123,9
124,1
125,0
126,6
127,0
128,0
129,17
130,0
131,13
132,1
133,20
134,6
135,20
136,20
137,10
138,0
139,20
140,15
141,1
142,0
143,0
144,2
145,3
146,3
147,0
148,1
149,20
150,4
151,2
152,0
153,6
154,12
155,0
156,0
157,3
158,0
159,1
160,0
161,3
162,3
163,1
164,0
165,1
166,1
167,1
168,0
169,1
170,0
171,1
172,0
173,1
174,19
175,1
176,1
177,0
178,5
179,0
180,0
181,3
182,0
183,1
184,5
185,9
186,1
187,1
188,2
189,9
190,0
191,1
192,7
193,1
194,0
195,17
196,1
197,3
198,0
199,0
200,0
201,0
202,1
203,0
204,2
205,1
206,0
207,3
208,0
209,2
210,0
211,0
212,0
213,0
214,0
215,2
216,1
217,0
218,0
219,0
220,0
221,12
222,0
223,1
224,1
225,7
226,0
227,1
228,0
229,1
230,0
231,6
232,0
233,0
234,1
235,1
236,4
237,0
238,11
239,6
240,0
241,1
242,1
243,4
244,20
245,0
246,1
247,0
248,0
249,1
250,0
