0,1,9
2,1,9
3,1,9
4,1,9
5,1,9
6,1,9
7,1,9
8,1,8
9,1,6
10,1,6
11,1,6
12,1,5
13,1,5
14,1,5
15,1,4
16,1,4
17,1,4
18,1,4
19,1,4
20,1,4
21,1,4
22,1,4
23,1,4
24,1,4
25,1,4
26,1,4
27,1,4
28,1,4
29,1,4
30,1,4
31,1,4
32,1,4
33,1,4
34,1,4
35,1,4
36,1,4
37,1,4
38,1,4
39,1,3
40,1,3
41,1,3
42,1,3
43,1,3
44,1,3
45,1,3
46,1,3
47,1,3
48,1,3
49,1,3
50,1,3
51,1,2
52,1,2
53,1,2
54,1,2
55,1,2
56,1,2
57,1,2
58,1,2
59,1,2
60,1,2
61,1,2
62,1,2
63,1,2
64,1,2
65,1,2
66,1,2
67,1,2
68,1,2
69,1,2
70,1,2
71,1,2
72,1,2
73,1,2
74,1,2
75,1,1
76,1,1
77,1,1
78,1,1
79,1,1
80,1,1
81,1,1
82,1,1
83,1,1
84,1,1
85,1,1
86,1,1
87,1,1
88,1,1
89,1,1
90,1,1
91,1,1
92,1,1
93,1,1
94,1,1
95,1,1
96,1,1
97,1,1
98,1,1
99,1,1
1,7,9
1,22,4
1,43,4
1,27,4
1,34,4
1,76,3
1,19,3
1,10,3
1,25,3
1,37,3
1,45,3
1,12,2
1,51,2
1,53,2
1,57,2
1,23,2
1,42,2
1,26,2
1,11,2
1,30,2
1,14,2
1,74,2
1,78,1
1,15,1
1,82,1
1,84,1
1,91,1
1,20,1
1,40,1
1,99,1
1,58,1
1,59,1
1,41,1
1,63,1
1,64,1
1,28,1
1,65,1
1,31,1
1,24,1
1,33,1
1,32,1
1,36,1
1,46,1
1,38,1
1,48,1
1,73,1
1,50,1
1,75,0
1,77,0
1,9,0
1,80,0
1,39,0
1,81,0
1,83,0
1,85,0
1,17,0
1,52,0
1,16,0
1,87,0
1,86,0
1,18,0
1,89,0
1,90,0
1,88,0
1,92,0
1,93,0
1,54,0
1,94,0
1,95,0
1,97,0
1,56,0
1,98,0
1,3,0
1,60,0
1,61,0
1,62,0
1,8,0
1,4,0
1,5,0
1,29,0
1,66,0
1,67,0
1,68,0
1,6,0
1,69,0
1,71,0
1,35,0
1,72,0
1,44,0
1,47,0
1,49,0
30,49,9
21,49,9
72,49,8
53,49,7
50,49,7
70,49,6
74,49,4
43,49,3
96,49,3
46,49,2
80,49,1
20,49,1
68,49,1
51,49,1
55,49,0
79,49,0
11,49,0
13,49,0
83,49,0
45,49,0
49,21,9
49,72,8
49,30,7
49,50,7
49,74,4
49,70,4
49,46,2
49,96,2
49,53,2
49,55,0
49,20,0
49,8,0
49,37,0
49,11,0
49,13,0
49,83,0
49,45,0
49,51,0
49,43,-6
21,53,7
13,53,4
43,53,4
79,53,3
51,53,3
70,53,2
39,53,1
94,53,1
99,53,0
11,53,0
83,53,0
38,53,0
46,53,-11
53,21,7
53,13,4
53,79,3
53,51,2
53,43,2
53,70,2
53,39,1
53,94,1
53,99,0
53,11,0
53,83,0
53,38,0
53,50,-2
53,46,-11
70,43,4
30,43,3
22,43,2
8,43,0
37,43,0
80,43,-2
46,43,-2
79,43,-9
43,70,4
43,30,3
43,46,2
43,79,1
43,20,1
43,82,1
43,22,0
43,80,0
43,8,0
30,46,5
82,46,4
45,46,4
70,46,4
55,46,3
21,46,2
69,46,1
79,46,0
80,46,0
20,46,0
46,45,4
46,55,3
46,80,1
46,20,1
46,69,1
46,8,0
46,30,0
46,21,0
46,70,0
46,82,0
46,50,-11
30,70,3
50,70,1
72,70,0
70,30,5
70,50,4
70,72,2
38,37,8
27,37,7
14,37,2
72,37,1
97,37,0
94,37,0
7,37,0
96,37,0
37,38,8
37,7,8
37,27,4
37,14,1
37,97,0
37,94,0
37,72,0
37,96,0
21,30,7
48,30,3
72,30,3
44,30,2
30,21,7
30,48,3
30,72,3
30,44,2
55,45,2
38,45,1
35,45,0
45,55,2
48,21,6
11,21,4
27,21,1
50,21,1
72,21,0
67,21,0
21,50,4
21,11,3
21,27,1
21,67,0
48,72,4
14,72,2
97,72,1
8,72,0
96,72,0
38,72,0
72,48,4
72,14,2
72,97,0
72,8,0
72,96,0
72,38,0
79,51,0
48,51,0
51,79,0
51,48,0
14,38,0
7,38,0
38,7,8
38,14,0
84,79,4
39,79,2
10,79,1
87,79,0
25,79,0
15,79,0
79,84,3
79,39,2
79,20,1
79,25,1
79,10,1
79,80,0
79,8,0
79,87,0
79,15,0
79,50,-2
80,20,1
94,20,1
22,20,0
20,55,1
20,94,1
20,80,0
20,22,0
7,11,4
96,11,1
33,11,0
11,7,4
11,33,0
58,8,2
80,8,0
8,58,2
8,3,-2
55,80,1
15,80,0
80,55,2
80,15,0
48,50,5
18,39,0
81,39,0
39,18,0
39,81,0
14,96,1
96,14,1
55,75,2
33,83,0
83,33,0
87,97,1
97,87,0
94,13,0
13,94,0
98,82,2
84,22,0
25,22,0
60,22,0
40,22,0
22,84,0
22,25,0
22,60,0
22,40,0
24,68,0
68,24,1
89,58,1
63,58,1
58,63,0
3,89,0
